0.011583,0.031118
0.012177,0.033016
0.01237,0.031653
0.012432,0.031296
0.012626,0.03367
0.013318,0.034505
0.012817,0.032535
0.011955,0.031466
0.013182,0.035291
0.013537,0.036102
0.01354,0.036432
0.01363,0.035417
0.013793,0.036322
0.013719,0.036355
0.01389,0.034884
0.014058,0.036563
0.0139,0.0366
0.014153,0.035799
0.012558,0.033621
0.012528,0.03366
0.012759,0.033799
0.01273,0.035242
0.012749,0.034376
0.012799,0.034995
0.012971,0.035452
0.012853,0.034921
0.01303,0.035727
0.012949,0.035878
0.01311,0.036127
0.013174,0.035084
0.013237,0.035728
0.013308,0.036705
0.013423,0.036166
0.013456,0.036198
0.013498,0.036406
0.013546,0.036761
0.013572,0.036842
0.013656,0.037248
0.013683,0.037779
0.013804,0.037081
0.013797,0.037022
0.013901,0.036462
0.013909,0.037674
0.014034,0.037185
0.014165,0.039457
0.015907,0.041557
0.014672,0.038348
0.014311,0.038922
0.014336,0.037898
0.014493,0.039678
0.014397,0.039073
0.014763,0.040686
0.016521,0.043339
0.016617,0.043967
0.016409,0.044565
0.01683,0.044568
0.016801,0.044509
0.016785,0.044119
0.016884,0.044713
0.017035,0.044766
0.016903,0.044574
0.016181,0.041143
0.015253,0.040538
0.015217,0.040997
0.015385,0.042764
0.015492,0.042785
0.015589,0.042844
0.017682,0.046294
0.017277,0.045091
0.017612,0.045961
0.017772,0.045486
0.01789,0.046543
0.01772,0.045927
0.018038,0.047598
0.018076,0.048025
0.018066,0.047639
0.01825,0.045658
0.016282,0.04351
0.016191,0.044422
0.016411,0.044335
0.016346,0.044044
0.01649,0.043694
0.016478,0.044279
0.016609,0.045122
0.018652,0.046768
0.016779,0.045332
0.018649,0.048625
0.019043,0.048319
0.01911,0.049107
0.017053,0.046373
0.019147,0.046057
0.017164,0.047465
0.01708,0.046036
0.01731,0.045985
0.017301,0.050259
0.019679,0.052616
0.019686,0.051845
0.019791,0.052967
0.01982,0.052143
0.019966,0.051686
0.020018,0.053585
0.020154,0.051995
0.020286,0.053432
0.019046,0.047568
0.018094,0.048232
0.018068,0.048141
0.018237,0.048447
0.018252,0.048514
0.018412,0.049372
0.018399,0.049803
0.018433,0.049956
0.01852,0.050154
0.018707,0.049953
0.01862,0.050697
0.018893,0.050092
0.018862,0.051116
0.018911,0.050849
0.018976,0.05016
0.019162,0.050057
0.019135,0.050702
0.019309,0.051932
0.019254,0.051694
0.019322,0.051248
0.019291,0.052035
0.019561,0.052521
0.019437,0.05299
0.019597,0.052665
0.019605,0.051577
0.019716,0.0536
0.019662,0.054219
0.019955,0.053682
0.019913,0.053469
0.019994,0.055459
0.020018,0.053847
0.020064,0.054101
0.020174,0.055397
0.020362,0.054543
0.020283,0.054202
0.020422,0.055944
0.023088,0.061764
0.023165,0.061061
0.023301,0.061056
0.023447,0.061525
0.023439,0.060537
0.023621,0.060966
0.02359,0.063654
0.023707,0.063387
0.023793,0.062696
